City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Iwanai,JP,2021-09-25 01:46:51,42.9744,140.5089,66.18,49,3,4.38
280,Srednekolymsk,RU,2021-09-25 01:44:14,67.45,153.6833,41.4,61,100,10.89
281,Swellendam,ZA,2021-09-25 01:46:52,-34.0226,20.4417,46.78,84,72,1.05
282,Maragogi,BR,2021-09-25 01:46:52,-9.0122,-35.2225,74.84,87,32,10.54
283,Trat,TH,2021-09-25 01:46:52,12.5,102.5,80.98,99,100,6.26
284,Rio Bravo,MX,2021-09-25 01:46:53,25.9833,-98.1,80.08,58,9,12.17
285,Tororo,UG,2021-09-25 01:46:53,0.693,34.1809,64.24,86,97,3.13
286,Laguna,US,2021-09-25 01:44:19,38.421,-121.4238,95.23,18,1,8.05
287,Ginir,ET,2021-09-25 01:46:54,7.1333,40.7,60.26,72,100,3.24
288,Huallanca,PE,2021-09-25 01:46:54,-9.8993,-76.9417,47.01,81,80,4.92
289,Gilbues,BR,2021-09-25 01:46:55,-9.8317,-45.3439,78.69,47,27,3.11
290,Pangody,RU,2021-09-25 01:46:55,65.85,74.4859,31.82,79,3,7.65
291,New Milford,US,2021-09-25 01:45:50,40.9327,-74.0179,68.09,76,1,3.44
292,Jining,CN,2021-09-25 01:46:56,35.405,116.5814,65.08,92,100,9.26
293,Tomatlan,MX,2021-09-25 01:46:56,19.9333,-105.25,78.31,94,100,2.59
294,Sabinas Hidalgo,MX,2021-09-25 01:46:57,26.5,-100.1667,76.05,39,10,5.28
295,Diego De Almagro,CL,2021-09-25 01:46:57,-26.3667,-70.05,59.4,43,0,0.11
296,Coihaique,CL,2021-09-25 01:46:57,-45.5752,-72.0662,53.55,66,75,5.75
297,East London,ZA,2021-09-25 01:44:00,-33.0153,27.9116,60.01,76,10,7.11
298,Hofn,IS,2021-09-25 01:43:30,64.2539,-15.2082,37.92,89,100,11.54
299,Newbury,GB,2021-09-25 01:46:58,51.4003,-1.3206,63.28,93,4,2.15
300,Boende,CD,2021-09-25 01:46:59,-0.2167,20.8667,69.1,98,100,0.78
301,Goderich,CA,2021-09-25 01:43:21,43.7501,-81.7165,57.52,77,7,6.91
302,Mango,US,2021-09-25 01:46:59,27.9797,-82.3065,82.31,81,40,4.61
303,Raga,SS,2021-09-25 01:47:00,8.4596,25.678,68.22,98,100,4.79
304,Alice Springs,AU,2021-09-25 01:43:00,-23.7,133.8833,80.15,9,73,11.5
305,Kirakira,SB,2021-09-25 01:47:00,-10.4544,161.9205,84.02,74,59,10.42
306,Nichinan,JP,2021-09-25 01:47:01,31.6,131.3667,80.28,68,39,11.92
307,Saryozek,KZ,2021-09-25 01:47:01,44.3583,77.9753,46.09,23,0,2.01
308,Nganjuk,ID,2021-09-25 01:47:01,-7.6051,111.9035,86.43,58,33,3.76
309,Borba,BR,2021-09-25 01:47:02,-4.3878,-59.5939,75.0,86,100,2.8
310,Chiang Khong,TH,2021-09-25 01:47:02,20.2613,100.4046,77.32,68,100,2.91
311,Sawtell,AU,2021-09-25 01:47:03,-30.3833,153.1,75.22,38,97,0.0
312,Anadyr,RU,2021-09-25 01:47:04,64.75,177.4833,30.7,80,0,8.01
313,Muncar,ID,2021-09-25 01:47:04,-8.4333,114.3333,81.18,78,77,8.39
314,Billings,US,2021-09-25 01:42:43,45.7833,-108.5007,69.57,37,20,4.61
315,Kanigoro,ID,2021-09-25 01:47:05,-8.13,112.219,84.69,63,45,2.57
316,Teguise,ES,2021-09-25 01:45:15,29.0605,-13.564,66.42,73,0,5.75
317,Ancud,CL,2021-09-25 01:44:47,-41.8697,-73.8203,50.43,93,100,9.93
318,Acari,PE,2021-09-25 01:47:05,-15.4311,-74.6158,70.07,61,36,2.73
319,Souillac,MU,2021-09-25 01:43:49,-20.5167,57.5167,71.37,94,75,3.44
320,Birin,NP,2021-09-25 01:47:06,26.8865,88.0718,69.13,71,6,1.59
321,Tiznit,MA,2021-09-25 01:47:07,29.5833,-9.5,61.75,79,0,1.19
322,Alofi,NU,2021-09-25 01:47:07,-19.0595,-169.9187,75.09,88,21,10.36
323,Westport,US,2021-09-25 01:47:08,41.1415,-73.3579,67.98,86,1,1.01
324,Tatarbunary,UA,2021-09-25 01:47:08,45.8373,29.6142,51.49,71,71,11.63
325,Raymond,US,2021-09-25 01:47:08,43.9015,-70.4703,69.12,90,100,3.53
326,Kungurtug,RU,2021-09-25 01:47:09,50.5994,97.5228,36.25,75,98,5.23
327,Muros,ES,2021-09-25 01:44:53,42.7762,-9.0603,63.23,93,98,5.21
328,Port Lincoln,AU,2021-09-25 01:47:10,-34.7333,135.8667,55.67,56,50,13.06
329,Corinto,GR,2021-09-25 01:47:10,37.9407,22.9573,67.68,59,47,5.99
330,Fukue,JP,2021-09-25 01:47:11,32.6881,128.8419,77.36,78,40,8.05
331,Mehamn,NO,2021-09-25 01:47:11,71.0357,27.8492,45.1,91,100,10.89
332,Tulum,MX,2021-09-25 01:47:12,20.2167,-87.4667,82.98,85,100,4.74
333,College,US,2021-09-25 01:44:15,64.8569,-147.8028,35.58,89,90,3.44
334,Berlevag,NO,2021-09-25 01:47:12,70.8578,29.0864,46.27,89,100,9.57
335,Ossora,RU,2021-09-25 01:47:13,59.2353,163.0719,51.15,54,2,4.72
336,Longyearbyen,SJ,2021-09-25 01:40:31,78.2186,15.6401,40.84,87,75,2.3
337,Palana,RU,2021-09-25 01:47:13,59.1167,159.9667,46.54,58,0,3.56
338,Zamora,EC,2021-09-25 01:47:14,-4.0692,-78.9567,66.45,98,94,2.21
339,Quelimane,MZ,2021-09-25 01:47:14,-17.8786,36.8883,66.78,84,0,1.05
340,Doha,QA,2021-09-25 01:43:56,25.2867,51.5333,84.18,59,0,4.61
341,Lilongwe,MW,2021-09-25 01:47:15,-13.9669,33.7873,65.25,50,0,3.87
342,Basco,PH,2021-09-25 01:45:26,20.4487,121.9702,84.42,76,24,19.86
343,Vanavara,RU,2021-09-25 01:47:15,60.34,102.2797,37.31,54,11,3.06
344,Waingapu,ID,2021-09-25 01:47:16,-9.6567,120.2641,84.76,54,22,9.98
345,Bijie,CN,2021-09-25 01:47:18,27.3125,105.2942,71.17,73,4,11.05
346,Beyneu,KZ,2021-09-25 01:47:20,45.3167,55.2,61.18,75,100,7.61
347,Shache,CN,2021-09-25 01:42:59,38.4167,77.2406,69.93,16,0,5.21
348,Khuzdar,PK,2021-09-25 01:47:23,27.7384,66.6434,76.06,57,8,2.62
349,Semey,KZ,2021-09-25 01:47:23,50.4111,80.2275,28.62,86,0,2.24
350,Guatire,VE,2021-09-25 01:47:24,10.4762,-66.5427,81.1,96,24,3.13
351,Kavaratti,IN,2021-09-25 01:44:24,10.5669,72.642,81.55,78,100,14.25
352,Caronport,CA,2021-09-25 01:47:25,50.4501,-105.8179,58.68,29,47,4.99
353,Hinton,CA,2021-09-25 01:43:05,53.4001,-117.5857,68.04,63,100,4.43
354,Dawlatabad,AF,2021-09-25 01:47:25,36.4141,64.9053,68.58,18,0,1.92
355,Guerrero Negro,MX,2021-09-25 01:45:40,27.9769,-114.0611,72.79,69,100,16.8
356,Chuy,UY,2021-09-25 01:43:30,-33.6971,-53.4616,55.8,97,35,7.11
357,Aklavik,CA,2021-09-25 01:47:26,68.2191,-135.0107,36.32,97,100,18.23
358,Soyo,AO,2021-09-25 01:47:27,-6.1349,12.3689,74.88,87,39,5.46
359,Niagara Falls,CA,2021-09-25 01:47:27,43.1001,-79.0663,62.06,80,1,5.75
360,Cascais,PT,2021-09-25 01:47:29,38.6979,-9.4215,67.46,75,15,1.01
361,Kamaishi,JP,2021-09-25 01:43:28,39.2667,141.8833,70.75,73,70,5.99
362,Pestravka,RU,2021-09-25 01:47:29,52.405,49.9583,54.82,47,99,7.63
363,Kampot,KH,2021-09-25 01:47:30,10.6167,104.1833,75.25,80,100,6.31
364,Burnie,AU,2021-09-25 01:47:30,-41.0667,145.9167,49.91,49,91,12.39
365,San Quintin,MX,2021-09-25 01:47:31,30.4833,-115.95,68.77,80,78,5.86
366,Ngunguru,NZ,2021-09-25 01:47:31,-35.6167,174.5,66.16,66,1,7.54
367,Dudinka,RU,2021-09-25 01:47:32,69.4058,86.1778,33.82,67,100,2.37
368,Ivybridge,GB,2021-09-25 01:47:33,50.3904,-3.9191,61.92,94,3,1.12
369,Diamantino,BR,2021-09-25 01:47:34,-14.4086,-56.4461,89.37,26,86,4.54
370,Olga,RU,2021-09-25 01:47:34,43.7444,135.2892,64.09,60,100,3.47
371,Gayeri,BF,2021-09-25 01:47:34,12.6497,0.4931,76.59,77,50,9.8
372,Vestmannaeyjar,IS,2021-09-25 01:47:35,63.4427,-20.2734,42.6,78,88,3.04
373,Prince Rupert,CA,2021-09-25 01:47:35,54.3161,-130.3201,53.69,98,90,6.91
374,Riverton,US,2021-09-25 01:47:35,40.5219,-111.9391,74.68,42,1,4.61
375,Klyavlino,RU,2021-09-25 01:47:36,54.2649,52.0267,44.11,82,100,14.99
376,Kavieng,PG,2021-09-25 01:42:59,-2.5744,150.7967,83.93,71,15,9.84
377,San Policarpo,PH,2021-09-25 01:47:37,12.1791,125.5072,85.89,71,11,6.15
378,Ucluelet,CA,2021-09-25 01:47:37,48.9329,-125.5528,69.1,81,100,1.01
379,Shimoda,JP,2021-09-25 01:47:38,34.6667,138.95,73.76,74,44,15.9
380,Bubaque,GW,2021-09-25 01:47:38,11.2833,-15.8333,80.74,78,72,3.74
381,Mazamari,PE,2021-09-25 01:47:38,-11.3258,-74.5308,68.77,79,53,1.77
382,Batagay,RU,2021-09-25 01:47:39,67.6333,134.6333,38.35,63,100,8.05
383,Yichun,CN,2021-09-25 01:47:39,47.7,128.9,60.28,53,98,2.3
384,Terra Santa,BR,2021-09-25 01:47:39,-2.1042,-56.4869,79.68,57,100,2.26
385,Evensk,RU,2021-09-25 01:47:40,61.95,159.2333,47.7,66,15,5.26
386,Vila,PT,2021-09-25 01:47:40,42.0304,-8.1588,53.33,91,100,3.6
387,Nyurba,RU,2021-09-25 01:43:43,63.2842,118.3319,44.17,63,16,3.96
388,Ust-Nera,RU,2021-09-25 01:47:41,64.5667,143.2,48.69,50,89,8.19
389,Merauke,ID,2021-09-25 01:47:41,-8.4667,140.3333,82.15,76,46,14.81
390,Houma,US,2021-09-25 01:47:42,29.5958,-90.7195,71.6,72,1,4.68
391,Yeppoon,AU,2021-09-25 01:47:42,-23.1333,150.7333,80.38,55,0,10.8
392,Olafsvik,IS,2021-09-25 01:43:56,64.8945,-23.7142,41.34,73,85,18.7
393,Metro,ID,2021-09-25 01:47:43,-5.1131,105.3067,83.75,70,52,6.38
394,Qufu,CN,2021-09-25 01:47:43,35.5967,116.9911,67.23,89,100,12.15
395,Oriximina,BR,2021-09-25 01:47:43,-1.7656,-55.8661,80.96,57,100,5.23
396,Ambon,ID,2021-09-25 01:47:44,-3.6954,128.1814,84.34,84,20,2.3
397,Maceio,BR,2021-09-25 01:44:21,-9.6658,-35.7353,80.04,83,75,6.91
398,Yinchuan,CN,2021-09-25 01:47:44,38.4681,106.2731,67.08,59,100,4.76
399,Ishinomaki,JP,2021-09-25 01:47:45,38.4167,141.3,66.2,70,97,11.56
400,Guadalupe,MX,2021-09-25 01:47:45,25.6833,-100.25,81.39,68,20,5.14
401,Zhangzhou,CN,2021-09-25 01:47:45,24.5133,117.6556,87.15,60,13,2.39
402,Mamallapuram,IN,2021-09-25 01:47:46,12.6264,80.1722,82.45,73,98,11.61
403,Lagoa,PT,2021-09-25 01:47:46,39.05,-27.9833,70.32,77,100,16.35
404,Haines Junction,CA,2021-09-25 01:43:58,60.7522,-137.5108,46.35,36,60,8.05
405,Guarapari,BR,2021-09-25 01:47:47,-20.6667,-40.4975,69.69,73,100,12.44
406,Kampong Thum,KH,2021-09-25 01:47:47,12.7111,104.8887,79.14,87,100,7.05
407,Sisimiut,GL,2021-09-25 01:44:19,66.9395,-53.6735,29.95,71,30,7.61
408,Progreso,MX,2021-09-25 01:47:48,21.2833,-89.6667,79.72,80,53,6.29
409,Saquarema,BR,2021-09-25 01:47:49,-22.92,-42.5103,69.82,76,100,18.61
410,Hailar,CN,2021-09-25 01:47:49,49.2,119.7,59.83,76,75,6.26
411,San Ramon De La Nueva Oran,AR,2021-09-25 01:47:49,-23.1322,-64.326,67.33,52,0,2.57
412,Borogontsy,RU,2021-09-25 01:47:50,62.6683,131.1683,39.0,96,100,8.03
413,Alzamay,RU,2021-09-25 01:47:50,55.5562,98.6644,39.49,71,22,1.74
414,Todos Santos,MX,2021-09-25 01:47:51,23.45,-110.2167,86.11,84,4,3.44
415,Bafia,CM,2021-09-25 01:47:51,4.75,11.2333,66.94,98,100,0.83
416,Bandarbeyla,SO,2021-09-25 01:47:52,9.4942,50.8122,77.23,78,100,20.02
417,Marshalltown,US,2021-09-25 01:47:52,42.0494,-92.908,57.85,76,20,5.75
418,Bardiyah,LY,2021-09-25 01:47:52,31.7561,25.0865,69.22,62,0,5.88
419,Brekstad,NO,2021-09-25 01:47:53,63.687,9.6654,53.65,93,75,33.38
420,Ajdabiya,LY,2021-09-25 01:44:09,30.7554,20.2263,69.33,64,0,6.62
421,Tucuman,AR,2021-09-25 01:44:26,-26.8241,-65.2226,64.4,55,0,3.44
422,Wittenheim,FR,2021-09-25 01:47:54,47.8078,7.337,60.46,93,0,1.07
423,Brandon,US,2021-09-25 01:47:55,27.9378,-82.2859,82.31,81,40,1.01
424,Nantucket,US,2021-09-25 01:47:55,41.2835,-70.0995,73.51,94,1,12.66
425,Kawalu,ID,2021-09-25 01:47:56,-7.3817,108.2082,80.31,77,85,2.3
426,Brejo,BR,2021-09-25 01:47:56,-3.6844,-42.7503,75.45,85,69,6.46
427,Bonthe,SL,2021-09-25 01:47:57,7.5264,-12.505,77.83,87,100,4.9
428,Barma,SL,2021-09-25 01:47:57,8.35,-11.3333,72.34,100,100,1.14
429,Launceston,AU,2021-09-25 01:44:27,-41.45,147.1667,54.61,45,75,8.01
430,Marsa Matruh,EG,2021-09-25 01:47:58,31.3525,27.2453,71.37,61,6,13.44
431,Heilbron,ZA,2021-09-25 01:47:58,-27.2812,27.9709,58.21,47,59,9.6
432,Bodden Town,KY,2021-09-25 01:47:58,19.2833,-81.25,84.2,83,20,1.99
433,Requena,ES,2021-09-25 01:47:59,39.4883,-1.1004,63.14,86,100,6.78
434,Trairi,BR,2021-09-25 01:44:03,-3.2778,-39.2689,78.67,84,37,13.2
435,Kishanpur,IN,2021-09-25 01:48:00,25.65,81.0167,81.9,79,50,5.53
436,Vanimo,PG,2021-09-25 01:48:00,-2.6741,141.3028,86.32,65,63,7.52
437,Plettenberg Bay,ZA,2021-09-25 01:48:01,-34.0527,23.3716,56.44,84,77,2.24
438,Yanam,IN,2021-09-25 01:48:01,16.7333,82.2167,81.0,89,98,3.15
439,Riyadh,SA,2021-09-25 01:47:47,24.6877,46.7219,78.94,15,38,4.23
440,Owando,CG,2021-09-25 01:48:01,-0.4819,15.8999,70.07,97,100,2.26
441,Karpogory,RU,2021-09-25 01:48:02,64.0019,44.4451,45.88,96,100,7.49
442,Ouesso,CG,2021-09-25 01:48:02,1.6136,16.0517,69.33,99,89,1.45
443,Tautira,PF,2021-09-25 01:48:03,-17.7333,-149.15,82.42,64,0,5.01
444,Taoudenni,ML,2021-09-25 01:48:04,22.6783,-3.9836,95.14,13,16,8.81
445,Surt,LY,2021-09-25 01:46:37,31.2089,16.5887,74.95,67,0,8.99
446,Denizli,TR,2021-09-25 01:48:04,37.8402,29.0698,49.05,41,0,2.3
447,Burns Lake,CA,2021-09-25 01:48:05,54.2331,-125.7533,53.02,71,100,3.76
448,Brasilia De Minas,BR,2021-09-25 01:48:05,-16.2064,-44.4333,76.19,44,35,8.97
449,Darlawn,IN,2021-09-25 01:48:06,24.0167,92.9,73.35,88,17,1.19
450,Roald,NO,2021-09-25 01:44:16,62.5833,6.1333,51.33,87,40,16.11
451,Puerto Del Rosario,ES,2021-09-25 01:48:06,28.5004,-13.8627,71.35,73,0,8.05
452,Udachnyy,RU,2021-09-25 01:48:07,66.4167,112.4,39.92,71,99,1.9
453,Ivaipora,BR,2021-09-25 01:45:31,-24.2478,-51.6847,65.93,63,38,5.19
454,Turgutlu,TR,2021-09-25 01:48:07,38.4953,27.6997,52.07,52,0,2.89
455,Sechura,PE,2021-09-25 01:45:15,-5.5569,-80.8222,64.76,82,16,14.32
456,Inhambane,MZ,2021-09-25 01:48:08,-23.865,35.3833,67.01,76,0,4.72
457,Mapimi,MX,2021-09-25 01:48:08,25.8167,-103.85,77.02,38,15,6.2
458,Zaysan,KZ,2021-09-25 01:48:09,47.4667,84.8667,38.57,40,6,3.36
459,Barabinsk,RU,2021-09-25 01:48:09,55.3571,78.357,38.37,88,100,8.21
460,Fuerte Olimpo,PY,2021-09-25 01:48:10,-21.0415,-57.8738,78.12,42,0,5.91
461,Seddon,AU,2021-09-25 01:48:10,-37.8068,144.8916,56.55,63,40,11.01
462,Ugoofaaru,MV,2021-09-25 01:48:10,5.6667,73.0,82.17,71,97,14.99
463,Bongandanga,CD,2021-09-25 01:48:11,1.5,21.05,68.09,92,100,1.63
464,Sabha,LY,2021-09-25 01:43:39,27.0377,14.4283,78.04,43,0,10.76
465,Meridian,US,2021-09-25 01:47:55,43.6121,-116.3915,81.45,36,1,0.0
466,Ewa Beach,US,2021-09-25 01:42:25,21.3156,-158.0072,87.75,59,90,9.22
467,Lakes Entrance,AU,2021-09-25 01:48:12,-37.8811,147.981,54.57,52,66,13.98
468,Machali,CL,2021-09-25 01:48:12,-34.1833,-70.6667,57.22,73,0,0.87
469,Bemidji,US,2021-09-25 01:48:13,47.4736,-94.8803,51.06,66,1,3.44
470,Bairiki,KI,2021-09-25 01:48:13,1.3292,172.9752,87.8,66,20,11.5
471,Holeby,DK,2021-09-25 01:48:14,54.7115,11.4642,61.0,93,85,18.77
472,Zabid,YE,2021-09-25 01:48:14,14.1951,43.3152,85.75,72,93,6.04
473,Woodward,US,2021-09-25 01:48:15,36.4337,-99.3904,78.03,45,1,11.5
474,Trelew,AR,2021-09-25 01:43:56,-43.249,-65.3051,71.06,37,6,26.17
475,Kolvereid,NO,2021-09-25 01:48:15,64.8655,11.6047,50.05,89,98,17.67
476,Lyuban,BY,2021-09-25 01:48:16,52.7985,28.0048,48.29,92,100,10.92
477,Norman Wells,CA,2021-09-25 01:48:16,65.282,-126.8329,37.44,93,90,12.66
478,Kununurra,AU,2021-09-25 01:48:16,-15.7667,128.7333,89.58,15,31,4.61
479,Le Vauclin,MQ,2021-09-25 01:44:39,14.5452,-60.8388,80.85,89,0,3.44
480,Aksha,RU,2021-09-25 01:48:17,50.2814,113.2867,57.52,65,56,7.72
481,Hami,CN,2021-09-25 01:43:34,42.8,93.45,61.56,25,67,4.68
482,Mukhen,RU,2021-09-25 01:48:18,48.1,136.1,64.29,48,80,3.22
483,Vyazma,RU,2021-09-25 01:48:18,55.2104,34.2951,44.46,99,100,5.41
484,Punta De Piedra,VE,2021-09-25 01:48:18,7.6176,-71.4916,71.37,98,100,1.86
485,Kingston,JM,2021-09-25 01:48:08,17.997,-76.7936,83.35,86,20,1.01
486,Adeje,ES,2021-09-25 01:48:20,28.1227,-16.726,68.52,69,20,1.99
487,Panzhihua,CN,2021-09-25 01:48:20,26.5851,101.7128,75.56,74,19,1.01
488,Ergolding,DE,2021-09-25 01:48:21,48.5833,12.1667,52.02,93,0,1.01
489,Kundiawa,PG,2021-09-25 01:48:21,-6.0167,144.9667,81.88,44,23,2.68
490,Lebedyn,UA,2021-09-25 01:48:21,50.5852,34.4849,47.82,95,99,7.11
491,Karsun,RU,2021-09-25 01:48:22,54.1994,46.9827,46.02,96,100,2.98
492,Doda,IN,2021-09-25 01:48:22,33.1333,75.5667,71.58,76,0,3.29
493,Williston,US,2021-09-25 01:48:23,48.147,-103.618,57.31,28,12,4.79
494,Chino Valley,US,2021-09-25 01:48:23,34.7575,-112.4538,77.41,40,1,1.99
495,San Jose,US,2021-09-25 01:46:57,37.3394,-121.895,79.72,53,90,1.01
496,Ternate,ID,2021-09-25 01:48:24,0.8,127.4,83.07,73,33,6.6
497,Hobyo,SO,2021-09-25 01:48:24,5.3505,48.5268,76.96,86,67,22.17
498,Kurilsk,RU,2021-09-25 01:48:25,45.2333,147.8833,53.69,80,82,22.64
499,Kashi,CN,2021-09-25 01:48:25,39.4547,75.9797,69.01,7,0,8.95
500,Solnechnyy,RU,2021-09-25 01:48:26,50.7214,136.6319,61.27,50,7,4.47
501,Kudahuvadhoo,MV,2021-09-25 01:48:26,2.6708,72.8944,82.33,71,99,16.31
502,Toamasina,MG,2021-09-25 01:48:27,-18.1667,49.3833,68.0,100,75,10.36
503,Zhigansk,RU,2021-09-25 01:48:27,66.7697,123.3711,37.04,68,100,15.97
504,Cerrito,CO,2021-09-25 01:48:27,6.8432,-72.694,52.99,92,100,4.94
505,Maldonado,UY,2021-09-25 01:48:28,-34.6667,-54.9167,56.59,97,65,3.85
506,Saint Augustine,US,2021-09-25 01:48:28,29.8947,-81.3145,80.02,79,75,10.36
507,Marawi,PH,2021-09-25 01:48:29,7.9986,124.2928,75.65,78,100,2.35
508,Estreito,BR,2021-09-25 01:48:29,-5.7833,-43.25,83.28,42,100,3.22
509,Marienburg,PL,2021-09-25 01:48:30,54.0359,19.0266,60.46,79,100,15.7
510,Makakilo City,US,2021-09-25 01:48:30,21.3469,-158.0858,86.32,60,90,9.22
511,Kutum,SD,2021-09-25 01:48:30,14.2,24.6667,74.93,23,99,11.39
512,Pimentel,PE,2021-09-25 01:48:31,-6.8367,-79.9342,63.41,87,73,14.09
513,Axim,GH,2021-09-25 01:48:32,4.8699,-2.2405,76.26,92,100,7.07
514,Sofiyivka,UA,2021-09-25 01:48:32,48.0493,33.8746,46.56,91,75,9.46
515,Matara,LK,2021-09-25 01:48:32,5.9485,80.5353,79.43,84,98,13.96
516,Longford,IE,2021-09-25 01:48:33,53.7333,-7.8,59.67,96,100,7.87
517,Novikovo,RU,2021-09-25 01:43:37,51.1537,37.8879,47.14,95,100,7.52
518,Vuktyl,RU,2021-09-25 01:48:34,63.8567,57.3094,37.56,74,8,6.38
519,Godfrey,US,2021-09-25 01:48:35,38.9556,-90.1868,73.13,61,1,6.91
520,Bara,NG,2021-09-25 01:48:35,10.3744,10.7288,71.4,90,89,5.26
521,Sabang,ID,2021-09-25 01:48:36,5.8933,95.3214,82.74,74,66,13.89
522,Coihueco,CL,2021-09-25 01:48:36,-36.6167,-71.8333,54.34,71,0,2.3
523,Kedrovyy,RU,2021-09-25 01:48:37,56.1667,91.8167,34.21,96,100,5.35
524,Vydrino,RU,2021-09-25 01:48:38,51.485,104.8461,36.46,100,100,9.17
525,Khorinsk,RU,2021-09-25 01:48:38,52.1657,109.7726,49.82,73,100,11.05
526,Eldoret,KE,2021-09-25 01:48:38,0.5204,35.2699,55.49,94,0,5.75
527,Miri,MY,2021-09-25 01:48:39,4.4148,114.0089,86.14,74,20,5.75
528,Changchun,CN,2021-09-25 01:48:39,43.88,125.3228,59.14,93,100,8.5
529,Nanga Eboko,CM,2021-09-25 01:48:40,4.6833,12.3667,66.24,100,100,2.82
530,Svetlogorsk,BY,2021-09-25 01:44:28,52.6333,29.7333,47.52,96,100,9.6
531,Bykovo,RU,2021-09-25 01:48:40,55.6361,38.0803,47.01,100,38,6.71
532,Sakaiminato,JP,2021-09-25 01:48:41,35.55,133.2333,76.98,69,75,14.97
533,Lasa,IT,2021-09-25 01:48:43,46.6166,10.7002,60.26,66,0,2.53
534,Sertanopolis,BR,2021-09-25 01:48:43,-23.0586,-51.0364,78.87,41,85,3.36
535,Igarka,RU,2021-09-25 01:48:43,67.4667,86.5833,34.93,71,12,6.35
536,Veraval,IN,2021-09-25 01:48:44,20.9,70.3667,79.81,83,13,7.0
537,Aitape,PG,2021-09-25 01:44:12,-3.1374,142.3475,85.33,70,39,6.87
538,Erzin,TR,2021-09-25 01:48:44,36.9559,36.2,59.72,36,0,2.73
539,Lucea,JM,2021-09-25 01:48:45,18.451,-78.1736,82.26,77,50,4.21
540,Changli,CN,2021-09-25 01:48:45,39.7042,119.1506,67.71,80,100,4.07
541,Shingu,JP,2021-09-25 01:48:46,33.7333,135.9833,81.59,70,17,11.83
542,Lobito,AO,2021-09-25 01:48:46,-12.3481,13.5456,71.82,84,6,6.38
543,Hastings,GB,2021-09-25 01:48:47,50.8552,0.5729,60.55,96,6,7.14
544,Xining,CN,2021-09-25 01:48:47,36.6167,101.7667,59.7,65,100,4.23
545,Mandera,KE,2021-09-25 01:48:47,3.9366,41.867,76.06,55,67,13.09
546,Bandar,ID,2021-09-25 01:48:48,2.05,99.75,79.83,84,100,1.07
547,Kerman,IR,2021-09-25 01:48:48,30.2832,57.0788,58.86,26,0,4.61
548,Timmins,CA,2021-09-25 01:48:48,48.4669,-81.3331,42.62,100,75,6.91
549,Mecca,SA,2021-09-25 01:48:49,21.4267,39.8261,84.81,49,78,3.2
550,Southbridge,US,2021-09-25 01:48:49,42.0751,-72.0334,67.12,95,99,2.21
551,Ovalle,CL,2021-09-25 01:45:41,-30.5983,-71.2003,56.05,84,1,2.04
552,Bakchar,RU,2021-09-25 01:44:47,57.0186,82.0711,34.21,97,100,4.38
553,Batagay-Alyta,RU,2021-09-25 01:48:50,67.8006,130.4114,32.67,77,68,1.63
554,Hellvik,NO,2021-09-25 01:48:51,59.9156,5.781,51.76,87,100,3.0
555,Papara,BR,2021-09-25 01:48:51,-3.9839,-38.7273,79.68,87,55,7.56
556,Segarcea,RO,2021-09-25 01:48:51,44.1,23.75,59.52,59,40,10.85
557,Port Keats,AU,2021-09-25 01:48:52,-14.25,129.55,86.45,45,34,8.95
558,Dongning,CN,2021-09-25 01:48:52,44.0622,131.1207,62.22,69,100,1.28
